,id,season,week,season_type,date,home_team,home_conference,home_score,away_team,away_conference,away_score,formatted_spread,home_spread,home_result,home_diff,away_spread,away_result,away_diff,covering_team,vegas_error
84,401012278,2018,3,regular,2018-09-15,Mississippi State,SEC,56,Louisiana,Sun Belt,10,Mississippi State -34,-34.0,-46,12.0,34.0,46,-12.0,Mississippi State,12.0
127,401012279,2018,3,regular,2018-09-15,Purdue,Big Ten,37,Missouri,SEC,40,Missouri -5.5,5.5,3,2.5,-5.5,-3,-2.5,Purdue,2.5
77,401012281,2018,3,regular,2018-09-15,Tennessee,SEC,24,UTEP,Conference USA,0,Tennessee -33.5,-33.5,-24,-9.5,33.5,24,9.5,UTEP,9.5
3287,401012282,2018,3,regular,2018-09-15,Texas A&M,SEC,48,Louisiana Monroe,Sun Belt,10,Texas A&M -27.5,-27.5,-38,10.5,27.5,38,-10.5,Texas A&M,10.5
3142,401012283,2018,3,regular,2018-09-15,Notre Dame,FBS Independents,22,Vanderbilt,SEC,17,Notre Dame -14,-14.0,-5,-9.0,14.0,5,9.0,Vanderbilt,9.0
2729,401012741,2018,3,regular,2018-09-15,Colorado,Pac-12,45,New Hampshire,CAA,14,Colorado -37,-37.0,-31,-6.0,37.0,31,6.0,New Hampshire,6.0
3279,401012744,2018,3,regular,2018-09-15,Nevada,Mountain West,37,Oregon State,Pac-12,35,Nevada -4,-4.0,-2,-2.0,4.0,2,2.0,Oregon State,2.0
3312,401012746,2018,3,regular,2018-09-15,California,Pac-12,45,Idaho State,Big Sky,23,California -36.5,-36.5,-22,-14.5,36.5,22,14.5,Idaho State,14.5
3285,401012747,2018,3,regular,2018-09-15,Stanford,Pac-12,30,UC Davis,Big Sky,10,Stanford -31,-31.0,-20,-11.0,31.0,20,11.0,UC Davis,11.0
999,401012806,2018,3,regular,2018-09-15,Illinois,Big Ten,19,South Florida,American Athletic,25,South Florida -14,14.0,6,8.0,-14.0,-6,-8.0,Illinois,8.0
3146,401012822,2018,3,regular,2018-09-15,Kansas,Big 12,55,Rutgers,Big Ten,14,Kansas -1,-1.0,-41,40.0,1.0,41,-40.0,Kansas,40.0
2727,401012853,2018,3,regular,2018-09-15,Indiana,Big Ten,38,Ball State,Mid-American,10,Indiana -15.5,-15.5,-28,12.5,15.5,28,-12.5,Indiana,12.5
2870,401012864,2018,3,regular,2018-09-15,Iowa,Big Ten,38,Northern Iowa,MVFC,14,Iowa -21,-21.0,-24,3.0,21.0,24,-3.0,Iowa,3.0
2927,401012874,2018,3,regular,2018-09-15,Maryland,Big Ten,14,Temple,American Athletic,35,Maryland -16,-16.0,21,-37.0,16.0,-21,37.0,Temple,37.0
3251,401012890,2018,3,regular,2018-09-15,Michigan,Big Ten,45,SMU,American Athletic,20,Michigan -37,-37.0,-25,-12.0,37.0,25,12.0,SMU,12.0
1003,401013028,2018,3,regular,2018-09-15,Baylor,Big 12,27,Duke,ACC,40,Baylor -2.5,-2.5,13,-15.5,2.5,-13,15.5,Duke,15.5
2844,401013039,2018,3,regular,2018-09-15,Iowa State,Big 12,27,Oklahoma,Big 12,37,Oklahoma -18.5,18.5,10,8.5,-18.5,-10,-8.5,Iowa State,8.5
2548,401013058,2018,3,regular,2018-09-15,Kansas State,Big 12,41,UT San Antonio,Conference USA,17,Kansas State -21,-21.0,-24,3.0,21.0,24,-3.0,Kansas State,3.0
2915,401013110,2018,3,regular,2018-09-15,Clemson,ACC,38,Georgia Southern,Sun Belt,7,Clemson -32,-32.0,-31,-1.0,32.0,31,1.0,Georgia Southern,1.0
987,401013111,2018,3,regular,2018-09-15,Syracuse,ACC,30,Florida State,ACC,7,Florida State -3.5,3.5,-23,26.5,-3.5,23,-26.5,Syracuse,26.5
995,401013112,2018,3,regular,2018-09-15,Pittsburgh,ACC,24,Georgia Tech,ACC,19,Georgia Tech -3.5,3.5,-5,8.5,-3.5,5,-8.5,Pittsburgh,8.5
2759,401013113,2018,3,regular,2018-09-15,Louisville,ACC,20,Western Kentucky,Conference USA,17,Louisville -23.5,-23.5,-3,-20.5,23.5,3,20.5,Western Kentucky,20.5
3110,401013114,2018,3,regular,2018-09-15,Toledo,Mid-American,24,Miami,ACC,49,Miami -12,12.0,25,-13.0,-12.0,-25,13.0,Miami,13.0
2552,401013117,2018,3,regular,2018-09-15,Virginia,ACC,45,Ohio,Mid-American,31,Virginia -5,-5.0,-14,9.0,5.0,14,-9.0,Virginia,9.0
1016,401013323,2018,3,regular,2018-09-15,Texas Tech,Big 12,63,Houston,American Athletic,49,Texas Tech -1,-1.0,-14,13.0,1.0,14,-13.0,Texas Tech,13.0
2947,401013330,2018,3,regular,2018-09-15,Minnesota,Big Ten,26,Miami (OH),Mid-American,3,Minnesota -13.5,-13.5,-23,9.5,13.5,23,-9.5,Minnesota,9.5
3209,401013337,2018,3,regular,2018-09-15,Nebraska,Big Ten,19,Troy,Sun Belt,24,Nebraska -10,-10.0,5,-15.0,10.0,-5,15.0,Troy,15.0
1021,401013343,2018,3,regular,2018-09-15,Northwestern,Big Ten,34,Akron,Mid-American,39,Northwestern -21,-21.0,5,-26.0,21.0,-5,26.0,Akron,26.0
2813,401013350,2018,3,regular,2018-09-15,Penn State,Big Ten,63,Kent State,Mid-American,10,Penn State -35.5,-35.5,-53,17.5,35.5,53,-17.5,Penn State,17.5
971,401013356,2018,3,regular,2018-09-15,Wisconsin,Big Ten,21,BYU,FBS Independents,24,Wisconsin -23.5,-23.5,3,-26.5,23.5,-3,26.5,BYU,26.5
3059,401013359,2018,3,regular,2018-09-15,Florida International,Conference USA,63,UMass,FBS Independents,24,Florida International -3.5,-3.5,-39,35.5,3.5,39,-35.5,Florida International,35.5
991,401013368,2018,3,regular,2018-09-15,Army,FBS Independents,28,Hawai'i,Mountain West,21,Army -6.5,-6.5,-7,0.5,6.5,7,-0.5,Army,0.5
979,401013491,2018,3,regular,2018-09-15,Oklahoma State,Big 12,44,Boise State,Mountain West,21,Boise State -2,2.0,-23,25.0,-2.0,23,-25.0,Oklahoma State,25.0
516,401014994,2018,3,regular,2018-09-15,Florida Atlantic,Conference USA,49,Bethune-Cookman,MEAC,28,Florida Atlantic -41,-41.0,-21,-20.0,41.0,21,20.0,Bethune-Cookman,20.0
2902,401014996,2018,3,regular,2018-09-15,UAB,Conference USA,31,Tulane,American Athletic,24,Tulane -3.5,3.5,-7,10.5,-3.5,7,-10.5,UAB,10.5
3277,401019487,2018,3,regular,2018-09-15,Navy,American Athletic,51,Lehigh,Patriot,21,Navy -33,-33.0,-30,-3.0,33.0,30,3.0,Lehigh,3.0
2931,401019488,2018,3,regular,2018-09-15,Tulsa,American Athletic,20,Arkansas State,Sun Belt,29,Tulsa -1.5,-1.5,9,-10.5,1.5,-9,10.5,Arkansas State,10.5
89,401020680,2018,3,regular,2018-09-15,Western Michigan,Mid-American,68,Delaware State,MEAC,0,Western Michigan -47,-47.0,-68,21.0,47.0,68,-21.0,Western Michigan,21.0
82,401020681,2018,3,regular,2018-09-15,Bowling Green,Mid-American,42,Eastern Kentucky,OVC,35,Bowling Green -14,-14.0,-7,-7.0,14.0,7,7.0,Eastern Kentucky,7.0
91,401021660,2018,3,regular,2018-09-15,South Alabama,Sun Belt,41,Texas State,Sun Belt,31,South Alabama -9.5,-9.5,-10,0.5,9.5,10,-0.5,South Alabama,0.5
1014,401022520,2018,3,regular,2018-09-15,Wyoming,Mountain West,17,Wofford,Southern,14,Wyoming -14,-14.0,-3,-11.0,14.0,3,11.0,Wofford,11.0
1695,401012737,2018,3,regular,2018-09-16,Arizona,Pac-12,62,Southern Utah,Big Sky,31,Arizona -26.5,-26.5,-31,4.5,26.5,31,-4.5,Arizona,4.5
983,401012738,2018,3,regular,2018-09-16,San Diego State,Mountain West,28,Arizona State,Pac-12,21,Arizona State -5,5.0,-7,12.0,-5.0,7,-12.0,San Diego State,12.0
3106,401012739,2018,3,regular,2018-09-16,Texas,Big 12,37,USC,Pac-12,14,Texas -3,-3.0,-23,20.0,3.0,23,-20.0,Texas,20.0
2556,401012740,2018,3,regular,2018-09-16,UCLA,Pac-12,14,Fresno State,Mountain West,38,Fresno State -2.5,2.5,24,-21.5,-2.5,-24,21.5,Fresno State,21.5
3274,401012742,2018,3,regular,2018-09-16,Utah,Pac-12,7,Washington,Pac-12,21,Washington -4,4.0,14,-10.0,-4.0,-14,10.0,Washington,10.0
3390,401012745,2018,3,regular,2018-09-16,Washington State,Pac-12,59,Eastern Washington,Big Sky,24,Washington State -20,-20.0,-35,15.0,20.0,35,-15.0,Washington State,15.0
135,401013074,2018,3,regular,2018-09-16,TCU,Big 12,28,Ohio State,Big Ten,40,Ohio State -12.5,12.5,12,0.5,-12.5,-12,-0.5,TCU,0.5
2672,401022521,2018,3,regular,2018-09-16,UNLV,Mountain West,46,Prairie View,SWAC,17,UNLV -32,-32.0,-29,-3.0,32.0,29,3.0,Prairie View,3.0
2604,401019489,2018,4,regular,2018-09-20,Temple,American Athletic,31,Tulsa,American Athletic,17,Temple -6.5,-6.5,-14,7.5,6.5,14,-7.5,Temple,7.5
2982,401012284,2018,4,regular,2018-09-22,Alabama,SEC,45,Texas A&M,SEC,23,Alabama -24.5,-24.5,-22,-2.5,24.5,22,2.5,Texas A&M,2.5
2935,401012285,2018,4,regular,2018-09-22,Auburn,SEC,34,Arkansas,SEC,3,Auburn -30,-30.0,-31,1.0,30.0,31,-1.0,Auburn,1.0
1713,401012286,2018,4,regular,2018-09-22,Kentucky,SEC,28,Mississippi State,SEC,7,Mississippi State -10,10.0,-21,31.0,-10.0,21,-31.0,Kentucky,31.0
1701,401012287,2018,4,regular,2018-09-22,LSU,SEC,38,Louisiana Tech,Conference USA,21,LSU -19.5,-19.5,-17,-2.5,19.5,17,2.5,Louisiana Tech,2.5
3175,401012288,2018,4,regular,2018-09-22,Ole Miss,SEC,38,Kent State,Mid-American,17,Ole Miss -28.5,-28.5,-21,-7.5,28.5,21,7.5,Kent State,7.5
1697,401012289,2018,4,regular,2018-09-22,Missouri,SEC,29,Georgia,SEC,43,Georgia -15,15.0,14,1.0,-15.0,-14,-1.0,Missouri,1.0
1758,401012290,2018,4,regular,2018-09-22,Tennessee,SEC,21,Florida,SEC,47,Florida -3.5,3.5,26,-22.5,-3.5,-26,22.5,Florida,22.5
111,401012291,2018,4,regular,2018-09-22,Vanderbilt,SEC,14,South Carolina,SEC,37,South Carolina -1.5,1.5,23,-21.5,-1.5,-23,21.5,South Carolina,21.5
2696,401012748,2018,4,regular,2018-09-22,USC,Pac-12,39,Washington State,Pac-12,36,USC -4.5,-4.5,-3,-1.5,4.5,3,1.5,Washington State,1.5
3355,401012750,2018,4,regular,2018-09-22,Oregon State,Pac-12,14,Arizona,Pac-12,35,Arizona -5,5.0,21,-16.0,-5.0,-21,16.0,Arizona,16.0
3307,401012807,2018,4,regular,2018-09-22,Illinois,Big Ten,24,Penn State,Big Ten,63,Penn State -26.5,26.5,39,-12.5,-26.5,-39,12.5,Penn State,12.5
3283,401012854,2018,4,regular,2018-09-22,Indiana,Big Ten,21,Michigan State,Big Ten,35,Michigan State -6.5,6.5,14,-7.5,-6.5,-14,7.5,Michigan State,7.5
1738,401012875,2018,4,regular,2018-09-22,Maryland,Big Ten,42,Minnesota,Big Ten,13,Maryland -1.5,-1.5,-29,27.5,1.5,29,-27.5,Maryland,27.5
1729,401012891,2018,4,regular,2018-09-22,Michigan,Big Ten,56,Nebraska,Big Ten,10,Michigan -18,-18.0,-46,28.0,18.0,46,-28.0,Michigan,28.0
3227,401013029,2018,4,regular,2018-09-22,Baylor,Big 12,26,Kansas,Big 12,7,Baylor -7.5,-7.5,-19,11.5,7.5,19,-11.5,Baylor,11.5
1742,401013040,2018,4,regular,2018-09-22,Iowa State,Big 12,26,Akron,Mid-American,13,Iowa State -19.5,-19.5,-13,-6.5,19.5,13,6.5,Akron,6.5
2854,401013059,2018,4,regular,2018-09-22,West Virginia,Big 12,35,Kansas State,Big 12,6,West Virginia -16,-16.0,-29,13.0,16.0,29,-13.0,West Virginia,13.0
2872,401013066,2018,4,regular,2018-09-22,Oklahoma,Big 12,28,Army,FBS Independents,21,Oklahoma -29.5,-29.5,-7,-22.5,29.5,7,22.5,Army,22.5
1721,401013075,2018,4,regular,2018-09-22,Texas,Big 12,31,TCU,Big 12,16,TCU -3,3.0,-15,18.0,-3.0,15,-18.0,Texas,18.0
1733,401013119,2018,4,regular,2018-09-22,Purdue,Big Ten,30,Boston College,ACC,13,Boston College -6.5,6.5,-17,23.5,-6.5,17,-23.5,Purdue,23.5
484,401013120,2018,4,regular,2018-09-22,Georgia Tech,ACC,21,Clemson,ACC,49,Clemson -16.5,16.5,28,-11.5,-16.5,-28,11.5,Clemson,11.5
1756,401013121,2018,4,regular,2018-09-22,Duke,ACC,55,North Carolina Central,MEAC,13,Duke -46,-46.0,-42,-4.0,46.0,42,4.0,North Carolina Central,4.0
2876,401013122,2018,4,regular,2018-09-22,Florida State,ACC,37,Northern Illinois,Mid-American,19,Florida State -10,-10.0,-18,8.0,10.0,18,-8.0,Florida State,8.0
2763,401013123,2018,4,regular,2018-09-22,Virginia,ACC,27,Louisville,ACC,3,Virginia -5,-5.0,-24,19.0,5.0,24,-19.0,Virginia,19.0
2560,401013124,2018,4,regular,2018-09-22,Miami,ACC,31,Florida International,Conference USA,17,Miami -26,-26.0,-14,-12.0,26.0,14,12.0,Florida International,12.0
1752,401013125,2018,4,regular,2018-09-22,North Carolina,ACC,38,Pittsburgh,ACC,35,Pittsburgh -3,3.0,-3,6.0,-3.0,3,-6.0,North Carolina,6.0
1762,401013126,2018,4,regular,2018-09-22,Marshall,Conference USA,20,NC State,ACC,37,NC State -6,6.0,17,-11.0,-6.0,-17,11.0,NC State,11.0
3017,401013127,2018,4,regular,2018-09-22,Syracuse,ACC,51,Connecticut,American Athletic,21,Syracuse -30,-30.0,-30,0.0,30.0,30,-0.0,Connecticut,0.0
1709,401013128,2018,4,regular,2018-09-22,Old Dominion,Conference USA,49,Virginia Tech,ACC,35,Virginia Tech -28.5,28.5,-14,42.5,-28.5,14,-42.5,Old Dominion,42.5
656,401013129,2018,4,regular,2018-09-22,Wake Forest,ACC,27,Notre Dame,FBS Independents,56,Notre Dame -6.5,6.5,29,-22.5,-6.5,-29,22.5,Notre Dame,22.5
1717,401013324,2018,4,regular,2018-09-22,Oklahoma State,Big 12,17,Texas Tech,Big 12,41,Oklahoma State -14.5,-14.5,24,-38.5,14.5,-24,38.5,Texas Tech,38.5
3013,401013346,2018,4,regular,2018-09-22,Ohio State,Big Ten,49,Tulane,American Athletic,6,Ohio State -37.5,-37.5,-43,5.5,37.5,43,-5.5,Ohio State,5.5
106,401013360,2018,4,regular,2018-09-22,UMass,FBS Independents,49,Charlotte,Conference USA,31,UMass -6,-6.0,-18,12.0,6.0,18,-12.0,UMass,12.0
115,401013450,2018,4,regular,2018-09-22,Liberty,FBS Independents,7,North Texas,Conference USA,47,North Texas -11,11.0,40,-29.0,-11.0,-40,29.0,North Texas,29.0
2817,401014998,2018,4,regular,2018-09-22,Southern Mississippi,Conference USA,40,Rice,Conference USA,22,Southern Mississippi -13.5,-13.5,-18,4.5,13.5,18,-4.5,Southern Mississippi,4.5
1766,401014999,2018,4,regular,2018-09-22,UT San Antonio,Conference USA,25,Texas State,Sun Belt,21,UT San Antonio -7,-7.0,-4,-3.0,7.0,4,3.0,Texas State,3.0
97,401015000,2018,4,regular,2018-09-22,Ball State,Mid-American,20,Western Kentucky,Conference USA,28,Ball State -3,-3.0,8,-11.0,3.0,-8,11.0,Western Kentucky,11.0
1736,401016406,2018,4,regular,2018-09-22,BYU,FBS Independents,30,McNeese,Southland,3,BYU -24.5,-24.5,-27,2.5,24.5,27,-2.5,BYU,2.5
1748,401019495,2018,4,regular,2018-09-22,SMU,American Athletic,31,Navy,American Athletic,30,Navy -6.5,6.5,-1,7.5,-6.5,1,-7.5,SMU,7.5
3351,401020685,2018,4,regular,2018-09-22,Toledo,Mid-American,63,Nevada,Mountain West,44,Toledo -10.5,-10.5,-19,8.5,10.5,19,-8.5,Toledo,8.5
102,401020811,2018,4,regular,2018-09-22,Bowling Green,Mid-American,23,Miami (OH),Mid-American,38,Miami (OH) -6.5,6.5,15,-8.5,-6.5,-15,8.5,Miami (OH),8.5
109,401021661,2018,4,regular,2018-09-22,Appalachian State,Sun Belt,72,Gardner-Webb,Big South,7,Appalachian State -45,-45.0,-65,20.0,45.0,65,-20.0,Appalachian State,20.0
2564,401021662,2018,4,regular,2018-09-22,Arkansas State,Sun Belt,27,UNLV,Mountain West,20,Arkansas State -8,-8.0,-7,-1.0,8.0,7,1.0,UNLV,1.0
119,401021663,2018,4,regular,2018-09-22,Louisiana,Sun Belt,28,Coastal Carolina,Sun Belt,30,Louisiana -3,-3.0,2,-5.0,3.0,-2,5.0,Coastal Carolina,5.0
3047,401021664,2018,4,regular,2018-09-22,Louisiana Monroe,Sun Belt,27,Troy,Sun Belt,35,Troy -4.5,4.5,8,-3.5,-4.5,-8,3.5,Troy,3.5
1755,401022523,2018,4,regular,2018-09-22,Colorado State,Mountain West,19,Illinois State,MVFC,35,Colorado State -4,-4.0,16,-20.0,4.0,-16,20.0,Illinois State,20.0
1705,401012749,2018,4,regular,2018-09-23,Oregon,Pac-12,31,Stanford,Pac-12,38,Stanford -3,3.0,7,-4.0,-3.0,-7,4.0,Stanford,4.0
3347,401012751,2018,4,regular,2018-09-23,Washington,Pac-12,27,Arizona State,Pac-12,20,Washington -18.5,-18.5,-7,-11.5,18.5,7,11.5,Arizona State,11.5
1725,401012865,2018,4,regular,2018-09-23,Iowa,Big Ten,17,Wisconsin,Big Ten,28,Wisconsin -3,3.0,11,-8.0,-3.0,-11,8.0,Wisconsin,8.0
1770,401019492,2018,4,regular,2018-09-23,South Florida,American Athletic,20,East Carolina,American Athletic,13,South Florida -20,-20.0,-7,-13.0,20.0,7,13.0,East Carolina,13.0
2567,401019493,2018,4,regular,2018-09-23,Houston,American Athletic,70,Texas Southern,SWAC,14,Houston -55,-55.0,-56,1.0,55.0,56,-1.0,Houston,1.0
1076,401019494,2018,4,regular,2018-09-23,Memphis,American Athletic,52,South Alabama,Sun Belt,35,Memphis -31.5,-31.5,-17,-14.5,31.5,17,14.5,South Alabama,14.5
1080,401020683,2018,4,regular,2018-09-23,San Diego State,Mountain West,23,Eastern Michigan,Mid-American,20,San Diego State -10.5,-10.5,-3,-7.5,10.5,3,7.5,Eastern Michigan,7.5
1084,401022522,2018,4,regular,2018-09-23,Utah State,Mountain West,42,Air Force,Mountain West,32,Utah State -10,-10.0,-10,0.0,10.0,10,-0.0,Air Force,0.0
1087,401022524,2018,4,regular,2018-09-23,Hawai'i,Mountain West,42,Duquesne,NEC,21,Hawai'i -39,-39.0,-21,-18.0,39.0,21,18.0,Duquesne,18.0
2986,401013466,2018,5,regular,2018-09-28,Miami,ACC,47,North Carolina,ACC,10,Miami -18.5,-18.5,-37,18.5,18.5,37,-18.5,Miami,18.5
1093,401012292,2018,5,regular,2018-09-29,Alabama,SEC,56,Louisiana,Sun Belt,14,Alabama -49,-49.0,-42,-7.0,49.0,42,7.0,Louisiana,7.0
2885,401012293,2018,5,regular,2018-09-29,Texas A&M,SEC,24,Arkansas,SEC,17,Texas A&M -20.5,-20.5,-7,-13.5,20.5,7,13.5,Arkansas,13.5
1113,401012294,2018,5,regular,2018-09-29,Auburn,SEC,24,Southern Mississippi,Conference USA,13,Auburn -27,-27.0,-11,-16.0,27.0,11,16.0,Southern Mississippi,16.0
3217,401012295,2018,5,regular,2018-09-29,Georgia,SEC,38,Tennessee,SEC,12,Georgia -30,-30.0,-26,-4.0,30.0,26,4.0,Tennessee,4.0
1123,401012296,2018,5,regular,2018-09-29,Kentucky,SEC,24,South Carolina,SEC,10,South Carolina -1,1.0,-14,15.0,-1.0,14,-15.0,Kentucky,15.0
2923,401012298,2018,5,regular,2018-09-29,Mississippi State,SEC,6,Florida,SEC,13,Mississippi State -6.5,-6.5,7,-13.5,6.5,-7,13.5,Florida,13.5
683,401012299,2018,5,regular,2018-09-29,Vanderbilt,SEC,31,Tennessee State,OVC,27,Vanderbilt -28,-28.0,-4,-24.0,28.0,4,24.0,Tennessee State,24.0
1089,401012752,2018,5,regular,2018-09-29,Colorado,Pac-12,38,UCLA,Pac-12,16,Colorado -9,-9.0,-22,13.0,9.0,22,-13.0,Colorado,13.0
2674,401012756,2018,5,regular,2018-09-29,Washington State,Pac-12,28,Utah,Pac-12,24,Utah -1.5,1.5,-4,5.5,-1.5,4,-5.5,Washington State,5.5
1109,401012758,2018,5,regular,2018-09-29,Notre Dame,FBS Independents,38,Stanford,Pac-12,17,Notre Dame -4.5,-4.5,-21,16.5,4.5,21,-16.5,Notre Dame,16.5
1141,401012824,2018,5,regular,2018-09-29,Rutgers,Big Ten,17,Indiana,Big Ten,24,Indiana -15,15.0,7,8.0,-15.0,-7,-8.0,Rutgers,8.0
501,401012892,2018,5,regular,2018-09-29,Northwestern,Big Ten,17,Michigan,Big Ten,20,Michigan -14.5,14.5,3,11.5,-14.5,-3,-11.5,Northwestern,11.5
1105,401013030,2018,5,regular,2018-09-29,Oklahoma,Big 12,66,Baylor,Big 12,33,Oklahoma -22.5,-22.5,-33,10.5,22.5,33,-10.5,Oklahoma,10.5
1166,401013041,2018,5,regular,2018-09-29,TCU,Big 12,17,Iowa State,Big 12,14,TCU -11,-11.0,-3,-8.0,11.0,3,8.0,Iowa State,8.0
1144,401013050,2018,5,regular,2018-09-29,Kansas,Big 12,28,Oklahoma State,Big 12,48,Oklahoma State -17.5,17.5,20,-2.5,-17.5,-20,2.5,Oklahoma State,2.5
1127,401013060,2018,5,regular,2018-09-29,Kansas State,Big 12,14,Texas,Big 12,19,Texas -8.5,8.5,5,3.5,-8.5,-5,-3.5,Kansas State,3.5
1148,401013130,2018,5,regular,2018-09-29,Boston College,ACC,45,Temple,American Athletic,35,Boston College -13,-13.0,-10,-3.0,13.0,10,3.0,Temple,3.0
1097,401013131,2018,5,regular,2018-09-29,Clemson,ACC,27,Syracuse,ACC,23,Clemson -24.5,-24.5,-4,-20.5,24.5,4,20.5,Syracuse,20.5
1137,401013132,2018,5,regular,2018-09-29,Duke,ACC,14,Virginia Tech,ACC,31,Duke -6.5,-6.5,17,-23.5,6.5,-17,23.5,Virginia Tech,23.5
3231,401013133,2018,5,regular,2018-09-29,Louisville,ACC,24,Florida State,ACC,28,Florida State -5.5,5.5,4,1.5,-5.5,-4,-1.5,Louisville,1.5
1152,401013134,2018,5,regular,2018-09-29,Georgia Tech,ACC,63,Bowling Green,Mid-American,17,Georgia Tech -28,-28.0,-46,18.0,28.0,46,-18.0,Georgia Tech,18.0
1156,401013135,2018,5,regular,2018-09-29,NC State,ACC,35,Virginia,ACC,21,NC State -6.5,-6.5,-14,7.5,6.5,14,-7.5,NC State,7.5
2858,401013137,2018,5,regular,2018-09-29,Wake Forest,ACC,56,Rice,Conference USA,24,Wake Forest -28,-28.0,-32,4.0,28.0,32,-4.0,Wake Forest,4.0
1117,401013325,2018,5,regular,2018-09-29,Texas Tech,Big 12,34,West Virginia,Big 12,42,West Virginia -3.5,3.5,8,-4.5,-3.5,-8,4.5,West Virginia,4.5
2731,401013338,2018,5,regular,2018-09-29,Nebraska,Big Ten,28,Purdue,Big Ten,42,Purdue -3.5,3.5,14,-10.5,-3.5,-14,10.5,Purdue,10.5
1101,401013347,2018,5,regular,2018-09-29,Penn State,Big Ten,26,Ohio State,Big Ten,27,Ohio State -3.5,3.5,1,2.5,-3.5,-1,-2.5,Penn State,2.5
664,401013361,2018,5,regular,2018-09-29,Ohio,Mid-American,58,UMass,FBS Independents,42,Ohio -11.5,-11.5,-16,4.5,11.5,16,-4.5,Ohio,4.5
685,401013451,2018,5,regular,2018-09-29,New Mexico,Mountain West,43,Liberty,FBS Independents,52,New Mexico -7,-7.0,9,-16.0,7.0,-9,16.0,Liberty,16.0
2715,401015001,2018,5,regular,2018-09-29,UAB,Conference USA,28,Charlotte,Conference USA,7,UAB -15.5,-15.5,-21,5.5,15.5,21,-5.5,UAB,5.5
1173,401015002,2018,5,regular,2018-09-29,Florida International,Conference USA,55,Arkansas-Pine Bluff,SWAC,9,Florida International -59,-59.0,-46,-13.0,59.0,46,13.0,Arkansas-Pine Bluff,13.0
3181,401015003,2018,5,regular,2018-09-29,Middle Tennessee,Conference USA,25,Florida Atlantic,Conference USA,24,Florida Atlantic -2.5,2.5,-1,3.5,-2.5,1,-3.5,Middle Tennessee,3.5
693,401015004,2018,5,regular,2018-09-29,North Texas,Conference USA,27,Louisiana Tech,Conference USA,29,North Texas -7,-7.0,2,-9.0,7.0,-2,9.0,Louisiana Tech,9.0
3118,401015005,2018,5,regular,2018-09-29,Western Kentucky,Conference USA,17,Marshall,Conference USA,20,Marshall -3.5,3.5,3,0.5,-3.5,-3,-0.5,Western Kentucky,0.5
505,401015006,2018,5,regular,2018-09-29,East Carolina,American Athletic,37,Old Dominion,Conference USA,35,East Carolina -7,-7.0,-2,-5.0,7.0,2,5.0,Old Dominion,5.0
1170,401015007,2018,5,regular,2018-09-29,UT San Antonio,Conference USA,30,UTEP,Conference USA,21,UT San Antonio -10,-10.0,-9,-1.0,10.0,9,1.0,UTEP,1.0
3213,401019496,2018,5,regular,2018-09-29,Tulane,American Athletic,40,Memphis,American Athletic,24,Memphis -14.5,14.5,-16,30.5,-14.5,16,-30.5,Tulane,30.5
2950,401019498,2018,5,regular,2018-09-29,SMU,American Athletic,63,Houston Christian,Southland,27,SMU -44.5,-44.5,-36,-8.5,44.5,36,8.5,Houston Christian,8.5
668,401020687,2018,5,regular,2018-09-29,Ball State,Mid-American,52,Kent State,Mid-American,24,Ball State -7.5,-7.5,-28,20.5,7.5,28,-20.5,Ball State,20.5
689,401020688,2018,5,regular,2018-09-29,Eastern Michigan,Mid-American,23,Northern Illinois,Mid-American,26,Eastern Michigan -3.5,-3.5,3,-6.5,3.5,-3,6.5,Northern Illinois,6.5
672,401020750,2018,5,regular,2018-09-29,Miami (OH),Mid-American,39,Western Michigan,Mid-American,40,Western Michigan -2.5,2.5,1,1.5,-2.5,-1,-1.5,Miami (OH),1.5
676,401021665,2018,5,regular,2018-09-29,Appalachian State,Sun Belt,52,South Alabama,Sun Belt,7,Appalachian State -25.5,-25.5,-45,19.5,25.5,45,-19.5,Appalachian State,19.5
123,401021666,2018,5,regular,2018-09-29,Georgia Southern,Sun Belt,28,Arkansas State,Sun Belt,21,Arkansas State -3,3.0,-7,10.0,-3.0,7,-10.0,Georgia Southern,10.0
680,401021667,2018,5,regular,2018-09-29,Troy,Sun Belt,45,Coastal Carolina,Sun Belt,21,Troy -14,-14.0,-24,10.0,14.0,24,-10.0,Troy,10.0
1162,401022525,2018,5,regular,2018-09-29,Air Force,Mountain West,25,Nevada,Mountain West,28,Air Force -3.5,-3.5,3,-6.5,3.5,-3,6.5,Nevada,6.5
3114,401022526,2018,5,regular,2018-09-29,Wyoming,Mountain West,14,Boise State,Mountain West,34,Boise State -16,16.0,20,-4.0,-16.0,-20,4.0,Boise State,4.0
2628,401012297,2018,5,regular,2018-09-30,LSU,SEC,45,Ole Miss,SEC,16,LSU -11,-11.0,-29,18.0,11.0,29,-18.0,LSU,18.0
2952,401012753,2018,5,regular,2018-09-30,Arizona,Pac-12,20,USC,Pac-12,24,USC -3.5,3.5,4,-0.5,-3.5,-4,0.5,USC,0.5
1175,401012754,2018,5,regular,2018-09-30,Arizona State,Pac-12,52,Oregon State,Pac-12,24,Arizona State -21.5,-21.5,-28,6.5,21.5,28,-6.5,Arizona State,6.5
3021,401012755,2018,5,regular,2018-09-30,Washington,Pac-12,35,BYU,FBS Independents,7,Washington -18.5,-18.5,-28,9.5,18.5,28,-9.5,Washington,9.5
