,id,season,week,season_type,date,home_team,home_conference,home_score,away_team,away_conference,away_score,formatted_spread,home_spread,home_result,home_diff,away_spread,away_result,away_diff,covering_team,vegas_error
3301,401403992,2022,3,regular,2022-09-18,USC,Pac-12,45.0,Fresno State,Mountain West,17.0,USC -11.5,-11.5,-28.0,16.5,11.5,28.0,-16.5,USC,16.5
3305,401403993,2022,3,regular,2022-09-18,Utah,Pac-12,35.0,San Diego State,Mountain West,7.0,Utah -22.5,-22.5,-28.0,5.5,22.5,28.0,-5.5,Utah,5.5
2136,401415183,2022,3,regular,2022-09-18,UC Davis,Big Sky,43.0,San Diego,Pioneer,13.0,UC Davis -24,-24.0,-30.0,6.0,24.0,30.0,-6.0,UC Davis,6.0
507,401426556,2022,3,regular,2022-09-18,Clemson,ACC,48.0,Louisiana Tech,Conference USA,20.0,Clemson -33.5,-33.5,-28.0,-5.5,33.5,28.0,5.5,Louisiana Tech,5.5
2053,401426561,2022,3,regular,2022-09-18,New Mexico,Mountain West,27.0,UTEP,Conference USA,10.0,UTEP -2,2.0,-17.0,19.0,-2.0,17.0,-19.0,New Mexico,19.0
2057,401426562,2022,3,regular,2022-09-18,Texas,Big 12,41.0,UT San Antonio,Conference USA,20.0,Texas -13,-13.0,-21.0,8.0,13.0,21.0,-8.0,Texas,8.0
2107,401411116,2022,4,regular,2022-09-22,Virginia Tech,ACC,10.0,West Virginia,Big 12,33.0,West Virginia -2,2.0,23.0,-21.0,-2.0,-23.0,21.0,West Virginia,21.0
1173,401426334,2022,4,regular,2022-09-22,Georgia State,Sun Belt,24.0,Coastal Carolina,Sun Belt,41.0,Coastal Carolina -2.5,2.5,17.0,-14.5,-2.5,-17.0,14.5,Coastal Carolina,14.5
5259,401411117,2022,4,regular,2022-09-23,Syracuse,ACC,22.0,Virginia,ACC,20.0,Syracuse -9.5,-9.5,-2.0,-7.5,9.5,2.0,7.5,Virginia,7.5
2110,401421129,2022,4,regular,2022-09-23,Illinois,Big Ten,31.0,Chattanooga,Southern,0.0,Illinois -20,-20.0,-31.0,11.0,20.0,31.0,-11.0,Illinois,11.0
2065,401403892,2022,4,regular,2022-09-24,Alabama,SEC,55.0,Vanderbilt,SEC,3.0,Alabama -40.5,-40.5,-52.0,11.5,40.5,52.0,-11.5,Alabama,11.5
39,401403893,2022,4,regular,2022-09-24,Texas A&M,SEC,23.0,Arkansas,SEC,21.0,Texas A&M -1.5,-1.5,-2.0,0.5,1.5,2.0,-0.5,Texas A&M,0.5
6298,401403894,2022,4,regular,2022-09-24,Auburn,SEC,17.0,Missouri,SEC,14.0,Auburn -7.5,-7.5,-3.0,-4.5,7.5,3.0,4.5,Missouri,4.5
6302,401403895,2022,4,regular,2022-09-24,Georgia,SEC,39.0,Kent State,Mid-American,22.0,Georgia -45,-45.0,-17.0,-28.0,45.0,17.0,28.0,Kent State,28.0
6306,401403896,2022,4,regular,2022-09-24,Kentucky,SEC,31.0,Northern Illinois,Mid-American,23.0,Kentucky -26.5,-26.5,-8.0,-18.5,26.5,8.0,18.5,Northern Illinois,18.5
6310,401403897,2022,4,regular,2022-09-24,LSU,SEC,38.0,New Mexico,Mountain West,0.0,LSU -31.5,-31.5,-38.0,6.5,31.5,38.0,-6.5,LSU,6.5
6314,401403898,2022,4,regular,2022-09-24,Ole Miss,SEC,35.0,Tulsa,American Athletic,27.0,Ole Miss -21,-21.0,-8.0,-13.0,21.0,8.0,13.0,Tulsa,13.0
1121,401403899,2022,4,regular,2022-09-24,Mississippi State,SEC,45.0,Bowling Green,Mid-American,14.0,Mississippi State -31,-31.0,-31.0,0.0,31.0,31.0,-0.0,Bowling Green,0.0
1125,401403901,2022,4,regular,2022-09-24,Tennessee,SEC,38.0,Florida,SEC,33.0,Tennessee -11,-11.0,-5.0,-6.0,11.0,5.0,6.0,Florida,6.0
1129,401403996,2022,4,regular,2022-09-24,California,Pac-12,49.0,Arizona,Pac-12,31.0,California -3.5,-3.5,-18.0,14.5,3.5,18.0,-14.5,California,14.5
1137,401403998,2022,4,regular,2022-09-24,Colorado,Pac-12,17.0,UCLA,Pac-12,45.0,UCLA -22,22.0,28.0,-6.0,-22.0,-28.0,6.0,UCLA,6.0
1141,401403999,2022,4,regular,2022-09-24,Washington State,Pac-12,41.0,Oregon,Pac-12,44.0,Oregon -6.5,6.5,3.0,3.5,-6.5,-3.0,-3.5,Washington State,3.5
1359,401404078,2022,4,regular,2022-09-24,SMU,American Athletic,34.0,TCU,Big 12,42.0,TCU -2.5,2.5,8.0,-5.5,-2.5,-8.0,5.5,TCU,5.5
34,401404079,2022,4,regular,2022-09-24,Kansas,Big 12,35.0,Duke,ACC,27.0,Kansas -7,-7.0,-8.0,1.0,7.0,8.0,-1.0,Kansas,1.0
43,401404080,2022,4,regular,2022-09-24,Iowa State,Big 12,24.0,Baylor,Big 12,31.0,Iowa State -2.5,-2.5,7.0,-9.5,2.5,-7.0,9.5,Baylor,9.5
51,401404082,2022,4,regular,2022-09-24,Texas Tech,Big 12,37.0,Texas,Big 12,34.0,Texas -7,7.0,-3.0,10.0,-7.0,3.0,-10.0,Texas Tech,10.0
1408,401404126,2022,4,regular,2022-09-24,North Carolina,ACC,32.0,Notre Dame,FBS Independents,45.0,North Carolina -2.5,-2.5,13.0,-15.5,2.5,-13.0,15.5,Notre Dame,15.5
3523,401404150,2022,4,regular,2022-09-24,NC State,ACC,41.0,Connecticut,FBS Independents,10.0,NC State -38.5,-38.5,-31.0,-7.5,38.5,31.0,7.5,Connecticut,7.5
2007,401404160,2022,4,regular,2022-09-24,Liberty,FBS Independents,21.0,Akron,Mid-American,12.0,Liberty -26.5,-26.5,-9.0,-17.5,26.5,9.0,17.5,Akron,17.5
2011,401405091,2022,4,regular,2022-09-24,Rutgers,Big Ten,10.0,Iowa,Big Ten,27.0,Iowa -7.5,7.5,17.0,-9.5,-7.5,-17.0,9.5,Iowa,9.5
5283,401405092,2022,4,regular,2022-09-24,Michigan State,Big Ten,7.0,Minnesota,Big Ten,34.0,Minnesota -3,3.0,27.0,-24.0,-3.0,-27.0,24.0,Minnesota,24.0
1074,401405093,2022,4,regular,2022-09-24,Northwestern,Big Ten,14.0,Miami (OH),Mid-American,17.0,Northwestern -7.5,-7.5,3.0,-10.5,7.5,-3.0,10.5,Miami (OH),10.5
1078,401405095,2022,4,regular,2022-09-24,Ohio State,Big Ten,52.0,Wisconsin,Big Ten,21.0,Ohio State -18.5,-18.5,-31.0,12.5,18.5,31.0,-12.5,Ohio State,12.5
1153,401405096,2022,4,regular,2022-09-24,Cincinnati,American Athletic,45.0,Indiana,Big Ten,24.0,Cincinnati -16.5,-16.5,-21.0,4.5,16.5,21.0,-4.5,Cincinnati,4.5
1157,401405097,2022,4,regular,2022-09-24,Michigan,Big Ten,34.0,Maryland,Big Ten,27.0,Michigan -17,-17.0,-7.0,-10.0,17.0,7.0,10.0,Maryland,10.0
1161,401405098,2022,4,regular,2022-09-24,Penn State,Big Ten,33.0,Central Michigan,Mid-American,14.0,Penn State -28,-28.0,-19.0,-9.0,28.0,19.0,9.0,Central Michigan,9.0
2993,401411119,2022,4,regular,2022-09-24,Louisville,ACC,41.0,South Florida,American Athletic,3.0,Louisville -15.5,-15.5,-38.0,22.5,15.5,38.0,-22.5,Louisville,22.5
1098,401411121,2022,4,regular,2022-09-24,Pittsburgh,ACC,45.0,Rhode Island,CAA,24.0,Pittsburgh -32.5,-32.5,-21.0,-11.5,32.5,21.0,11.5,Rhode Island,11.5
3192,401411122,2022,4,regular,2022-09-24,UCF,American Athletic,27.0,Georgia Tech,ACC,10.0,UCF -21,-21.0,-17.0,-4.0,21.0,17.0,4.0,Georgia Tech,4.0
3196,401411123,2022,4,regular,2022-09-24,Wake Forest,ACC,45.0,Clemson,ACC,51.0,Clemson -7.5,7.5,6.0,1.5,-7.5,-6.0,-1.5,Wake Forest,1.5
2372,401413217,2022,4,regular,2022-09-24,Nicholls,Southland,21.0,Jacksonville State,Atlantic Sun,52.0,Jacksonville State -9,9.0,31.0,-22.0,-9.0,-31.0,22.0,Jacksonville State,22.0
1685,401413237,2022,4,regular,2022-09-24,Eastern Washington,Big Sky,35.0,Montana State,Big Sky,38.0,Montana State -6,6.0,3.0,3.0,-6.0,-3.0,-3.0,Eastern Washington,3.0
3332,401413259,2022,4,regular,2022-09-24,Northern Colorado,Big Sky,35.0,Idaho State,Big Sky,14.0,Northern Colorado -3.5,-3.5,-21.0,17.5,3.5,21.0,-17.5,Northern Colorado,17.5
3200,401414781,2022,4,regular,2022-09-24,Temple,American Athletic,28.0,UMass,FBS Independents,0.0,Temple -10,-10.0,-28.0,18.0,10.0,28.0,-18.0,Temple,18.0
2142,401415037,2022,4,regular,2022-09-24,Appalachian State,Sun Belt,28.0,James Madison,Sun Belt,32.0,Appalachian State -6.5,-6.5,4.0,-10.5,6.5,-4.0,10.5,James Madison,10.5
2146,401415040,2022,4,regular,2022-09-24,Tulane,American Athletic,24.0,Southern Mississippi,Sun Belt,27.0,Tulane -11.5,-11.5,3.0,-14.5,11.5,-3.0,14.5,Southern Mississippi,14.5
3337,401415187,2022,4,regular,2022-09-24,Brown,Ivy,28.0,Harvard,Ivy,35.0,Harvard -16.5,16.5,7.0,9.5,-16.5,-7.0,-9.5,Brown,9.5
785,401415197,2022,4,regular,2022-09-24,Georgetown,Patriot,6.0,Columbia,Ivy,42.0,Columbia -10.5,10.5,36.0,-25.5,-10.5,-36.0,25.5,Columbia,25.5
2150,401415220,2022,4,regular,2022-09-24,Air Force,Mountain West,48.0,Nevada,Mountain West,20.0,Air Force -24,-24.0,-28.0,4.0,24.0,28.0,-4.0,Air Force,4.0
4068,401415221,2022,4,regular,2022-09-24,Colorado State,Mountain West,10.0,Sacramento State,Big Sky,41.0,Sacramento State -4.5,4.5,31.0,-26.5,-4.5,-31.0,26.5,Sacramento State,26.5
2154,401415222,2022,4,regular,2022-09-24,Utah State,Mountain West,24.0,UNLV,Mountain West,34.0,UNLV -3,3.0,10.0,-7.0,-3.0,-10.0,7.0,UNLV,7.0
2162,401415224,2022,4,regular,2022-09-24,San Diego State,Mountain West,17.0,Toledo,Mid-American,14.0,Toledo -3,3.0,-3.0,6.0,-3.0,3.0,-6.0,San Diego State,6.0
3339,401415405,2022,4,regular,2022-09-24,Cornell,Ivy,14.0,Yale,Ivy,38.0,Yale -9,9.0,24.0,-15.0,-9.0,-24.0,15.0,Yale,15.0
2170,401415624,2022,4,regular,2022-09-24,East Carolina,American Athletic,20.0,Navy,American Athletic,23.0,East Carolina -16.5,-16.5,3.0,-19.5,16.5,-3.0,19.5,Navy,19.5
2174,401416604,2022,4,regular,2022-09-24,Eastern Michigan,Mid-American,31.0,Buffalo,Mid-American,50.0,Eastern Michigan -6.5,-6.5,19.0,-25.5,6.5,-19.0,25.5,Buffalo,25.5
3123,401416605,2022,4,regular,2022-09-24,Georgia Southern,Sun Belt,34.0,Ball State,Mid-American,23.0,Georgia Southern -9.5,-9.5,-11.0,1.5,9.5,11.0,-1.5,Georgia Southern,1.5
1100,401416606,2022,4,regular,2022-09-24,Ohio,Mid-American,59.0,Fordham,Patriot,52.0,Ohio -16.5,-16.5,-7.0,-9.5,16.5,7.0,9.5,Fordham,9.5
2112,401418632,2022,4,regular,2022-09-24,Austin Peay,Atlantic Sun,31.0,Eastern Kentucky,Atlantic Sun,20.0,Austin Peay -1.5,-1.5,-11.0,9.5,1.5,11.0,-9.5,Austin Peay,9.5
1102,401418793,2022,4,regular,2022-09-24,Texas State,Sun Belt,34.0,Houston Christian,Southland,0.0,Texas State -26.5,-26.5,-34.0,7.5,26.5,34.0,-7.5,Texas State,7.5
2575,401420790,2022,4,regular,2022-09-24,Norfolk State,MEAC,26.0,St Francis (PA),NEC,45.0,St Francis (PA) -9.5,9.5,19.0,-9.5,-9.5,-19.0,9.5,St Francis (PA),9.5
198,401420816,2022,4,regular,2022-09-24,Southern Illinois,MVFC,34.0,North Dakota,MVFC,17.0,Southern Illinois -4,-4.0,-17.0,13.0,4.0,17.0,-13.0,Southern Illinois,13.0
5843,401420828,2022,4,regular,2022-09-24,South Dakota,MVFC,17.0,North Dakota State,MVFC,34.0,North Dakota State -16.5,16.5,17.0,-0.5,-16.5,-17.0,0.5,North Dakota State,0.5
1689,401422923,2022,4,regular,2022-09-24,Gardner-Webb,Big South,14.0,Mercer,Southern,45.0,Mercer -7,7.0,31.0,-24.0,-7.0,-31.0,24.0,Mercer,24.0
2715,401422929,2022,4,regular,2022-09-24,Samford,Southern,35.0,Western Carolina,Southern,12.0,Samford -3.5,-3.5,-23.0,19.5,3.5,23.0,-19.5,Samford,19.5
787,401422999,2022,4,regular,2022-09-24,Princeton,Ivy,29.0,Lehigh,Patriot,17.0,Princeton -24,-24.0,-12.0,-12.0,24.0,12.0,12.0,Lehigh,12.0
794,401423146,2022,4,regular,2022-09-24,Presbyterian College,Pioneer,24.0,Davidson,Pioneer,56.0,Davidson -30,30.0,32.0,-2.0,-30.0,-32.0,2.0,Davidson,2.0
5711,401423153,2022,4,regular,2022-09-24,Drake,Pioneer,25.0,Marist,Pioneer,30.0,Drake -7,-7.0,5.0,-12.0,7.0,-5.0,12.0,Marist,12.0
789,401423158,2022,4,regular,2022-09-24,Stetson,Pioneer,38.0,Morehead State,Pioneer,26.0,Morehead State -2.5,2.5,-12.0,14.5,-2.5,12.0,-14.5,Stetson,14.5
203,401424366,2022,4,regular,2022-09-24,William & Mary,CAA,31.0,Elon,CAA,35.0,William & Mary -6.5,-6.5,4.0,-10.5,6.5,-4.0,10.5,Elon,10.5
204,401424405,2022,4,regular,2022-09-24,Villanova,CAA,42.0,Monmouth,CAA,49.0,Villanova -10.5,-10.5,7.0,-17.5,10.5,-7.0,17.5,Monmouth,17.5
1692,401424426,2022,4,regular,2022-09-24,Delaware,CAA,35.0,Hampton,CAA,3.0,Delaware -24.5,-24.5,-32.0,7.5,24.5,32.0,-7.5,Delaware,7.5
791,401424427,2022,4,regular,2022-09-24,Towson,CAA,14.0,New Hampshire,CAA,37.0,New Hampshire -6,6.0,23.0,-17.0,-6.0,-23.0,17.0,New Hampshire,17.0
206,401424429,2022,4,regular,2022-09-24,Albany,CAA,45.0,Central Connecticut,NEC,26.0,Albany -17,-17.0,-19.0,2.0,17.0,19.0,-2.0,Albany,2.0
796,401424930,2022,4,regular,2022-09-24,Alcorn State,SWAC,38.0,Arkansas-Pine Bluff,SWAC,21.0,Alcorn State -18.5,-18.5,-17.0,-1.5,18.5,17.0,1.5,Arkansas-Pine Bluff,1.5
200,401424955,2022,4,regular,2022-09-24,Jackson State,SWAC,49.0,Mississippi Valley State,SWAC,7.0,Jackson State -40,-40.0,-42.0,2.0,40.0,42.0,-2.0,Jackson State,2.0
437,401425090,2022,4,regular,2022-09-24,Valparaiso,Pioneer,28.0,San Diego,Pioneer,21.0,San Diego -7.5,7.5,-7.0,14.5,-7.5,7.0,-14.5,Valparaiso,14.5
3733,401425414,2022,4,regular,2022-09-24,Colgate,Patriot,10.0,Holy Cross,Patriot,35.0,Holy Cross -20.5,20.5,25.0,-4.5,-20.5,-25.0,4.5,Holy Cross,4.5
5263,401426335,2022,4,regular,2022-09-24,Old Dominion,Sun Belt,29.0,Arkansas State,Sun Belt,26.0,Old Dominion -5,-5.0,-3.0,-2.0,5.0,3.0,2.0,Arkansas State,2.0
5985,401426393,2022,4,regular,2022-09-24,Troy,Sun Belt,16.0,Marshall,Sun Belt,7.0,Marshall -3.5,3.5,-9.0,12.5,-3.5,9.0,-12.5,Troy,12.5
5989,401426564,2022,4,regular,2022-09-24,South Carolina,SEC,56.0,Charlotte,Conference USA,20.0,South Carolina -23.5,-23.5,-36.0,12.5,23.5,36.0,-12.5,South Carolina,12.5
5267,401426565,2022,4,regular,2022-09-24,Western Kentucky,Conference USA,73.0,Florida International,Conference USA,0.0,Western Kentucky -31,-31.0,-73.0,42.0,31.0,73.0,-42.0,Western Kentucky,42.0
5993,401426566,2022,4,regular,2022-09-24,Purdue,Big Ten,28.0,Florida Atlantic,Conference USA,26.0,Purdue -16.5,-16.5,-2.0,-14.5,16.5,2.0,14.5,Florida Atlantic,14.5
3204,401426567,2022,4,regular,2022-09-24,South Alabama,Sun Belt,38.0,Louisiana Tech,Conference USA,14.0,South Alabama -13,-13.0,-24.0,11.0,13.0,24.0,-11.0,South Alabama,11.0
3208,401426568,2022,4,regular,2022-09-24,Miami,ACC,31.0,Middle Tennessee,Conference USA,45.0,Miami -25.5,-25.5,14.0,-39.5,25.5,-14.0,39.5,Middle Tennessee,39.5
3212,401426569,2022,4,regular,2022-09-24,Memphis,American Athletic,44.0,North Texas,Conference USA,34.0,Memphis -12.5,-12.5,-10.0,-2.5,12.5,10.0,2.5,North Texas,2.5
3216,401426570,2022,4,regular,2022-09-24,Houston,American Athletic,34.0,Rice,Conference USA,27.0,Houston -17.5,-17.5,-7.0,-10.5,17.5,7.0,10.5,Rice,10.5
3730,401426571,2022,4,regular,2022-09-24,UTEP,Conference USA,27.0,Boise State,Mountain West,10.0,Boise State -16.5,16.5,-17.0,33.5,-16.5,17.0,-33.5,UTEP,33.5
4066,401426572,2022,4,regular,2022-09-24,UT San Antonio,Conference USA,52.0,Texas Southern,SWAC,24.0,UT San Antonio -42,-42.0,-28.0,-14.0,42.0,28.0,14.0,Texas Southern,14.0
3735,401426671,2022,4,regular,2022-09-24,Western Illinois,MVFC,17.0,Northern Iowa,MVFC,52.0,Northern Iowa -16.5,16.5,35.0,-18.5,-16.5,-35.0,18.5,Northern Iowa,18.5
195,401435075,2022,4,regular,2022-09-24,Delaware State,MEAC,13.0,Merrimack,NEC,26.0,Merrimack -6,6.0,13.0,-7.0,-6.0,-13.0,7.0,Merrimack,7.0
1133,401403997,2022,4,regular,2022-09-25,Arizona State,Pac-12,13.0,Utah,Pac-12,34.0,Utah -16.5,16.5,21.0,-4.5,-16.5,-21.0,4.5,Utah,4.5
1145,401404000,2022,4,regular,2022-09-25,Oregon State,Pac-12,14.0,USC,Pac-12,17.0,USC -5.5,5.5,3.0,2.5,-5.5,-3.0,-2.5,Oregon State,2.5
1149,401404001,2022,4,regular,2022-09-25,Washington,Pac-12,40.0,Stanford,Pac-12,22.0,Washington -14,-14.0,-18.0,4.0,14.0,18.0,-4.0,Washington,4.0
47,401404081,2022,4,regular,2022-09-25,Oklahoma,Big 12,34.0,Kansas State,Big 12,41.0,Oklahoma -13.5,-13.5,7.0,-20.5,13.5,-7.0,20.5,Kansas State,20.5
1165,401409237,2022,4,regular,2022-09-25,New Mexico State,FBS Independents,45.0,Hawai'i,Mountain West,26.0,New Mexico State -4.5,-4.5,-19.0,14.5,4.5,19.0,-14.5,New Mexico State,14.5
1169,401411118,2022,4,regular,2022-09-25,Florida State,ACC,44.0,Boston College,ACC,14.0,Florida State -18.5,-18.5,-30.0,11.5,18.5,30.0,-11.5,Florida State,11.5
3335,401415184,2022,4,regular,2022-09-25,UC Davis,Big Sky,12.0,Weber State,Big Sky,17.0,Weber State -3,3.0,5.0,-2.0,-3.0,-5.0,2.0,Weber State,2.0
2158,401415223,2022,4,regular,2022-09-25,BYU,FBS Independents,38.0,Wyoming,Mountain West,24.0,BYU -21.5,-21.5,-14.0,-7.5,21.5,14.0,7.5,Wyoming,7.5
2166,401415225,2022,4,regular,2022-09-25,San José State,Mountain West,34.0,Western Michigan,Mid-American,6.0,San José State -6.5,-6.5,-28.0,21.5,6.5,28.0,-21.5,San José State,21.5
5997,401426336,2022,4,regular,2022-09-25,Louisiana Monroe,Sun Belt,21.0,Louisiana,Sun Belt,17.0,Louisiana -9.5,9.5,-4.0,13.5,-9.5,4.0,-13.5,Louisiana Monroe,13.5
4070,401403908,2022,5,regular,2022-09-29,South Carolina,SEC,50.0,South Carolina State,MEAC,10.0,South Carolina -40.5,-40.5,-40.0,-0.5,40.5,40.0,0.5,South Carolina State,0.5
6318,401415226,2022,5,regular,2022-09-30,BYU,FBS Independents,38.0,Utah State,Mountain West,26.0,BYU -26,-26.0,-12.0,-14.0,26.0,12.0,14.0,Utah State,14.0
6322,401415625,2022,5,regular,2022-09-30,Houston,American Athletic,24.0,Tulane,American Athletic,27.0,Houston -5.5,-5.5,3.0,-8.5,5.5,-3.0,8.5,Tulane,8.5
3654,401426576,2022,5,regular,2022-09-30,Middle Tennessee,Conference USA,30.0,UT San Antonio,Conference USA,45.0,UT San Antonio -4.5,4.5,15.0,-10.5,-4.5,-15.0,10.5,UT San Antonio,10.5
6330,401403902,2022,5,regular,2022-10-01,Arkansas,SEC,26.0,Alabama,SEC,49.0,Alabama -17,17.0,23.0,-6.0,-17.0,-23.0,6.0,Alabama,6.0
6334,401403903,2022,5,regular,2022-10-01,Auburn,SEC,17.0,LSU,SEC,21.0,LSU -8,8.0,4.0,4.0,-8.0,-4.0,-4.0,Auburn,4.0
6338,401403905,2022,5,regular,2022-10-01,Ole Miss,SEC,22.0,Kentucky,SEC,19.0,Ole Miss -6.5,-6.5,-3.0,-3.5,6.5,3.0,3.5,Kentucky,3.5
6342,401403906,2022,5,regular,2022-10-01,Mississippi State,SEC,42.0,Texas A&M,SEC,24.0,Mississippi State -4,-4.0,-18.0,14.0,4.0,18.0,-14.0,Mississippi State,14.0
6346,401403907,2022,5,regular,2022-10-01,Missouri,SEC,22.0,Georgia,SEC,26.0,Georgia -30.5,30.5,4.0,26.5,-30.5,-4.0,-26.5,Missouri,26.5
2023,401404004,2022,5,regular,2022-10-01,Washington State,Pac-12,28.0,California,Pac-12,9.0,Washington State -4,-4.0,-19.0,15.0,4.0,19.0,-15.0,Washington State,15.0
2031,401404006,2022,5,regular,2022-10-01,Utah,Pac-12,42.0,Oregon State,Pac-12,16.0,Utah -10.5,-10.5,-26.0,15.5,10.5,26.0,-15.5,Utah,15.5
6326,401404007,2022,5,regular,2022-10-01,UCLA,Pac-12,40.0,Washington,Pac-12,32.0,Washington -2.5,2.5,-8.0,10.5,-2.5,8.0,-10.5,UCLA,10.5
2035,401404083,2022,5,regular,2022-10-01,Baylor,Big 12,25.0,Oklahoma State,Big 12,36.0,Baylor -2.5,-2.5,11.0,-13.5,2.5,-11.0,13.5,Oklahoma State,13.5
2546,401404084,2022,5,regular,2022-10-01,Kansas,Big 12,14.0,Iowa State,Big 12,11.0,Iowa State -3.5,3.5,-3.0,6.5,-3.5,3.0,-6.5,Kansas,6.5
1426,401404085,2022,5,regular,2022-10-01,Kansas State,Big 12,37.0,Texas Tech,Big 12,28.0,Kansas State -7.5,-7.5,-9.0,1.5,7.5,9.0,-1.5,Kansas State,1.5
1430,401404086,2022,5,regular,2022-10-01,TCU,Big 12,55.0,Oklahoma,Big 12,24.0,Oklahoma -5,5.0,-31.0,36.0,-5.0,31.0,-36.0,TCU,36.0
1434,401404087,2022,5,regular,2022-10-01,Texas,Big 12,38.0,West Virginia,Big 12,20.0,Texas -7.5,-7.5,-18.0,10.5,7.5,18.0,-10.5,Texas,10.5
1438,401404137,2022,5,regular,2022-10-01,Army,FBS Independents,14.0,Georgia State,Sun Belt,31.0,Army -8.5,-8.5,17.0,-25.5,8.5,-17.0,25.5,Georgia State,25.5
1442,401404151,2022,5,regular,2022-10-01,Connecticut,FBS Independents,19.0,Fresno State,Mountain West,14.0,Fresno State -23.5,23.5,-5.0,28.5,-23.5,5.0,-28.5,Connecticut,28.5
1446,401404161,2022,5,regular,2022-10-01,Old Dominion,Sun Belt,24.0,Liberty,FBS Independents,38.0,Liberty -3.5,3.5,14.0,-10.5,-3.5,-14.0,10.5,Liberty,10.5
1450,401405099,2022,5,regular,2022-10-01,Wisconsin,Big Ten,10.0,Illinois,Big Ten,34.0,Wisconsin -6.5,-6.5,24.0,-30.5,6.5,-24.0,30.5,Illinois,30.5
1454,401405100,2022,5,regular,2022-10-01,Iowa,Big Ten,14.0,Michigan,Big Ten,27.0,Michigan -10.5,10.5,13.0,-2.5,-10.5,-13.0,2.5,Michigan,2.5
1457,401405101,2022,5,regular,2022-10-01,Minnesota,Big Ten,10.0,Purdue,Big Ten,20.0,Minnesota -9.5,-9.5,10.0,-19.5,9.5,-10.0,19.5,Purdue,19.5
1462,401405102,2022,5,regular,2022-10-01,Nebraska,Big Ten,35.0,Indiana,Big Ten,21.0,Nebraska -6.5,-6.5,-14.0,7.5,6.5,14.0,-7.5,Nebraska,7.5
1466,401405103,2022,5,regular,2022-10-01,Maryland,Big Ten,27.0,Michigan State,Big Ten,13.0,Maryland -7.5,-7.5,-14.0,6.5,7.5,14.0,-6.5,Maryland,6.5
3758,401405105,2022,5,regular,2022-10-01,Penn State,Big Ten,17.0,Northwestern,Big Ten,7.0,Penn State -25.5,-25.5,-10.0,-15.5,25.5,10.0,15.5,Northwestern,15.5
3762,401411124,2022,5,regular,2022-10-01,Boston College,ACC,34.0,Louisville,ACC,33.0,Louisville -13.5,13.5,-1.0,14.5,-13.5,1.0,-14.5,Boston College,14.5
3766,401411125,2022,5,regular,2022-10-01,Clemson,ACC,30.0,NC State,ACC,20.0,Clemson -6.5,-6.5,-10.0,3.5,6.5,10.0,-3.5,Clemson,3.5
3770,401411126,2022,5,regular,2022-10-01,Duke,ACC,38.0,Virginia,ACC,17.0,Duke -2,-2.0,-21.0,19.0,2.0,21.0,-19.0,Duke,19.0
3774,401411127,2022,5,regular,2022-10-01,Florida State,ACC,21.0,Wake Forest,ACC,31.0,Florida State -6,-6.0,10.0,-16.0,6.0,-10.0,16.0,Wake Forest,16.0
3778,401411128,2022,5,regular,2022-10-01,North Carolina,ACC,41.0,Virginia Tech,ACC,10.0,North Carolina -9.5,-9.5,-31.0,21.5,9.5,31.0,-21.5,North Carolina,21.5
1104,401411130,2022,5,regular,2022-10-01,Syracuse,ACC,59.0,Wagner,NEC,0.0,Syracuse -54,-54.0,-59.0,5.0,54.0,59.0,-5.0,Syracuse,5.0
4940,401413206,2022,5,regular,2022-10-01,Wofford,Southern,7.0,Mercer,Southern,42.0,Mercer -15,15.0,35.0,-20.0,-15.0,-35.0,20.0,Mercer,20.0
3266,401413260,2022,5,regular,2022-10-01,Idaho State,Big Sky,20.0,Montana,Big Sky,28.0,Montana -33,33.0,8.0,25.0,-33.0,-8.0,-25.0,Idaho State,25.0
3786,401414782,2022,5,regular,2022-10-01,Eastern Michigan,Mid-American,20.0,UMass,FBS Independents,13.0,Eastern Michigan -20,-20.0,-7.0,-13.0,20.0,7.0,13.0,UMass,13.0
3941,401415172,2022,5,regular,2022-10-01,Portland State,Big Sky,35.0,Northern Arizona,Big Sky,27.0,Portland State -2.5,-2.5,-8.0,5.5,2.5,8.0,-5.5,Portland State,5.5
3530,401415188,2022,5,regular,2022-10-01,Rhode Island,CAA,38.0,Brown,Ivy,10.0,Rhode Island -16.5,-16.5,-28.0,11.5,16.5,28.0,-11.5,Rhode Island,11.5
909,401415198,2022,5,regular,2022-10-01,Columbia,Ivy,6.0,Princeton,Ivy,24.0,Princeton -4,4.0,18.0,-14.0,-4.0,-18.0,14.0,Princeton,14.0
2665,401415227,2022,5,regular,2022-10-01,Air Force,Mountain West,13.0,Navy,American Athletic,10.0,Air Force -14,-14.0,-3.0,-11.0,14.0,3.0,11.0,Navy,11.0
2669,401415228,2022,5,regular,2022-10-01,Boise State,Mountain West,35.0,San Diego State,Mountain West,13.0,Boise State -6,-6.0,-22.0,16.0,6.0,22.0,-16.0,Boise State,16.0
2673,401415229,2022,5,regular,2022-10-01,UNLV,Mountain West,31.0,New Mexico,Mountain West,20.0,UNLV -14,-14.0,-11.0,-3.0,14.0,11.0,3.0,New Mexico,3.0
3790,401415230,2022,5,regular,2022-10-01,Wyoming,Mountain West,16.0,San José State,Mountain West,33.0,San José State -2.5,2.5,17.0,-14.5,-2.5,-17.0,14.5,San José State,14.5
